START,END,FACILITY,TESTED,POSITIVE,NEGATIVE,PENDING,DECEASED,RECOVERED
2020-05-17,2020-05-17,ALTONA,0,0,0,0,0,0
2020-05-17,2020-05-17,ATTICA,0,0,0,0,0,0
2020-05-17,2020-05-17,AUBURN,0,0,0,0,0,0
2020-05-17,2020-05-17,BARE HILL,0,0,0,0,0,0
2020-05-17,2020-05-17,BEDFORD HILL,0,0,0,0,0,0
2020-05-17,2020-05-17,CAPE VINCENT,0,0,0,0,0,0
2020-05-17,2020-05-17,CAYUGA,0,0,0,0,0,0
2020-05-17,2020-05-17,CLINTON,0,0,0,0,0,0
2020-05-17,2020-05-17,COLLINS,0,0,0,0,0,0
2020-05-17,2020-05-17,COXSACKIE,0,0,0,0,0,0
2020-05-17,2020-05-17,DOWNSTATE,0,0,0,0,0,0
2020-05-17,2020-05-17,EASTERN,0,0,0,0,0,0
2020-05-17,2020-05-17,EDGECOMBE,0,0,0,0,0,0
2020-05-17,2020-05-17,ELMIRA,0,0,0,0,0,0
2020-05-17,2020-05-17,FISHKILL,0,0,0,0,0,0
2020-05-17,2020-05-17,FIVE POINTS,0,0,0,0,0,0
2020-05-17,2020-05-17,FRANKLIN,0,0,0,0,0,0
2020-05-17,2020-05-17,GOUVERNEUR,0,0,0,0,0,0
2020-05-17,2020-05-17,GOWANDA,0,0,0,0,0,0
2020-05-17,2020-05-17,GREAT MEADOW,0,0,0,0,0,0
2020-05-17,2020-05-17,GREEN HAVEN,0,0,0,0,0,0
2020-05-17,2020-05-17,GREENE,0,0,0,0,0,0
2020-05-17,2020-05-17,GROVELAND,0,0,0,0,0,0
2020-05-17,2020-05-17,HALE CREEK,0,0,0,0,0,0
2020-05-17,2020-05-17,HUDSON,0,0,0,0,0,0
2020-05-17,2020-05-17,LAKEVIEW,0,0,0,0,0,0
2020-05-17,2020-05-17,MARCY,0,0,0,0,0,0
2020-05-17,2020-05-17,MIDSTATE,0,0,0,0,0,0
2020-05-17,2020-05-17,MOHAWK,0,0,0,0,0,0
2020-05-17,2020-05-17,MORIAH,0,0,0,0,0,0
2020-05-17,2020-05-17,OGDENSBURG,0,0,0,0,0,0
2020-05-17,2020-05-17,ORLEANS,0,0,0,0,0,0
2020-05-17,2020-05-17,OTISVILLE,0,0,0,0,0,0
2020-05-17,2020-05-17,QUEENSBORO,0,0,0,0,0,0
2020-05-17,2020-05-17,RIVERVIEW,0,0,0,0,0,0
2020-05-17,2020-05-17,ROCHESTER,0,0,0,0,0,0
2020-05-17,2020-05-17,SHAWANGUNK,0,0,0,0,0,0
2020-05-17,2020-05-17,SING SING,0,0,0,0,0,0
2020-05-17,2020-05-17,SOUTHPORT,0,0,0,0,0,0
2020-05-17,2020-05-17,SULLIVAN,0,0,0,0,0,0
2020-05-17,2020-05-17,TACONIC,0,0,0,0,0,0
2020-05-17,2020-05-17,ULSTER,0,0,0,0,0,0
2020-05-17,2020-05-17,UPSTATE,0,0,0,0,0,0
2020-05-17,2020-05-17,WALLKILL,0,0,0,0,0,0
2020-05-17,2020-05-17,WASHINGTON,0,0,0,0,0,0
2020-05-17,2020-05-17,WATERTOWN,0,0,0,0,0,0
2020-05-17,2020-05-17,WENDE,0,0,0,0,0,0
2020-05-17,2020-05-17,WILLARD,0,0,0,0,0,0
2020-05-17,2020-05-17,WOODBOURNE,0,0,0,0,0,0
2020-05-17,2020-05-17,WYOMING,0,0,0,0,0,0
2020-05-14,2020-05-15,DOCCS,23,11,22,-10,0,4
2020-05-14,2020-05-15,ADIRONDACK,0,0,0,0,0,0
2020-05-14,2020-05-15,ALBION,0,0,0,0,0,0
2020-05-14,2020-05-15,ALTONA,0,0,0,0,0,0
2020-05-14,2020-05-15,ATTICA,0,0,0,0,0,0
2020-05-14,2020-05-15,AUBURN,0,0,0,0,0,0
2020-05-14,2020-05-15,BARE HILL,0,0,0,0,0,0
2020-05-14,2020-05-15,BEDFORD HILL,0,0,0,0,0,0
2020-05-14,2020-05-15,CAPE VINCENT,0,0,0,0,0,0
2020-05-14,2020-05-15,CAYUGA,0,0,0,0,0,0
2020-05-14,2020-05-15,CLINTON,0,0,0,0,0,0
2020-05-14,2020-05-15,COLLINS,1,0,2,-1,0,0
2020-05-14,2020-05-15,COXSACKIE,0,0,0,0,0,0
2020-05-14,2020-05-15,DOWNSTATE,1,0,1,0,0,0
2020-05-14,2020-05-15,EASTERN,0,1,0,-1,0,0
2020-05-14,2020-05-15,EDGECOMBE,0,0,0,0,0,0
2020-05-14,2020-05-15,ELMIRA,0,0,0,0,0,0
2020-05-14,2020-05-15,FISHKILL,0,0,0,0,0,2
2020-05-14,2020-05-15,FIVE POINTS,0,0,0,0,0,0
2020-05-14,2020-05-15,FRANKLIN,0,0,0,0,0,0
2020-05-14,2020-05-15,GOUVERNEUR,1,0,0,1,0,0
2020-05-14,2020-05-15,GOWANDA,1,0,0,1,0,0
2020-05-14,2020-05-15,GREAT MEADOW,1,4,-1,-2,0,0
2020-05-14,2020-05-15,GREEN HAVEN,0,2,0,-2,0,0
2020-05-14,2020-05-15,GREENE,0,0,1,-1,0,0
2020-05-14,2020-05-15,GROVELAND,0,0,0,0,0,0
2020-05-14,2020-05-15,HALE CREEK,0,0,0,0,0,0
2020-05-14,2020-05-15,HUDSON,0,0,0,0,0,0
2020-05-14,2020-05-15,LAKEVIEW,0,0,0,0,0,0
2020-05-14,2020-05-15,MARCY,0,0,0,0,0,0
2020-05-14,2020-05-15,MIDSTATE,3,0,1,2,0,1
2020-05-14,2020-05-15,MOHAWK,0,0,0,0,0,0
2020-05-14,2020-05-15,MORIAH,0,0,0,0,0,0
2020-05-14,2020-05-15,OGDENSBURG,0,0,0,0,0,0
2020-05-14,2020-05-15,ORLEANS,0,0,0,0,0,0
2020-05-14,2020-05-15,OTISVILLE,-1,-1,0,0,0,-1
2020-05-14,2020-05-15,QUEENSBORO,0,0,0,0,0,0
2020-05-14,2020-05-15,RIVERVIEW,0,0,0,0,0,0
2020-05-14,2020-05-15,ROCHESTER,0,0,0,0,0,0
2020-05-14,2020-05-15,SHAWANGUNK,1,2,2,-3,0,0
2020-05-14,2020-05-15,SING SING,0,0,0,0,0,1
2020-05-14,2020-05-15,SOUTHPORT,0,0,0,0,0,0
2020-05-14,2020-05-15,SULLIVAN,0,1,0,-1,0,0
2020-05-14,2020-05-15,TACONIC,0,0,0,0,0,0
2020-05-14,2020-05-15,ULSTER,2,1,0,1,0,1
2020-05-14,2020-05-15,UPSTATE,0,0,0,0,0,0
2020-05-14,2020-05-15,WALLKILL,0,0,1,-1,0,0
2020-05-14,2020-05-15,WASHINGTON,0,0,0,0,0,0
2020-05-14,2020-05-15,WATERTOWN,0,0,0,0,0,0
2020-05-14,2020-05-15,WENDE,12,1,14,-3,0,0
2020-05-14,2020-05-15,WILLARD,0,0,0,0,0,0
2020-05-14,2020-05-15,WOODBOURNE,1,0,1,0,0,0
2020-05-14,2020-05-15,WYOMING,0,0,0,0,0,0
2020-05-13,2020-05-14,DOCCS,27,5,8,14,0,23
2020-05-13,2020-05-14,ADIRONDACK,0,0,0,0,0,0
2020-05-13,2020-05-14,ALBION,1,0,1,0,0,0
2020-05-13,2020-05-14,ALTONA,0,0,0,0,0,0
2020-05-13,2020-05-14,ATTICA,0,0,0,0,0,0
2020-05-13,2020-05-14,AUBURN,3,0,3,0,0,0
2020-05-13,2020-05-14,BARE HILL,0,0,0,0,0,0
2020-05-13,2020-05-14,BEDFORD HILL,0,0,0,0,0,0
2020-05-13,2020-05-14,CAPE VINCENT,0,0,0,0,0,0
2020-05-13,2020-05-14,CAYUGA,0,0,0,0,0,0
2020-05-13,2020-05-14,CLINTON,0,0,1,-1,0,0
2020-05-13,2020-05-14,COLLINS,0,0,0,0,0,0
2020-05-13,2020-05-14,COXSACKIE,0,0,0,0,0,0
2020-05-13,2020-05-14,DOWNSTATE,2,0,2,0,0,0
2020-05-13,2020-05-14,EASTERN,1,0,0,1,0,5
2020-05-13,2020-05-14,EDGECOMBE,0,0,0,0,0,0
2020-05-13,2020-05-14,ELMIRA,0,0,0,0,0,0
2020-05-13,2020-05-14,FISHKILL,-4,-4,1,-1,0,3
2020-05-13,2020-05-14,FIVE POINTS,1,0,0,1,0,0
2020-05-13,2020-05-14,FRANKLIN,1,0,0,1,0,0
2020-05-13,2020-05-14,GOUVERNEUR,0,0,0,0,0,0
2020-05-13,2020-05-14,GOWANDA,1,0,0,1,0,0
2020-05-13,2020-05-14,GREAT MEADOW,3,0,0,3,0,1
2020-05-13,2020-05-14,GREEN HAVEN,1,1,0,0,0,2
2020-05-13,2020-05-14,GREENE,0,0,0,0,0,0
2020-05-13,2020-05-14,GROVELAND,0,0,0,0,0,0
2020-05-13,2020-05-14,HALE CREEK,0,0,0,0,0,0
2020-05-13,2020-05-14,HUDSON,0,0,0,0,0,0
2020-05-13,2020-05-14,LAKEVIEW,0,0,0,0,0,0
2020-05-13,2020-05-14,MARCY,0,0,0,0,0,0
2020-05-13,2020-05-14,MIDSTATE,2,0,0,2,0,1
2020-05-13,2020-05-14,MOHAWK,0,0,0,0,0,0
2020-05-13,2020-05-14,MORIAH,0,0,0,0,0,0
2020-05-13,2020-05-14,OGDENSBURG,0,0,0,0,0,0
2020-05-13,2020-05-14,ORLEANS,1,0,0,1,0,0
2020-05-13,2020-05-14,OTISVILLE,0,0,0,0,0,1
2020-05-13,2020-05-14,QUEENSBORO,0,0,0,0,0,0
2020-05-13,2020-05-14,RIVERVIEW,0,0,0,0,0,0
2020-05-13,2020-05-14,ROCHESTER,0,0,0,0,0,0
2020-05-13,2020-05-14,SHAWANGUNK,5,1,0,4,0,3
2020-05-13,2020-05-14,SING SING,-1,-1,0,0,0,0
2020-05-13,2020-05-14,SOUTHPORT,0,0,0,0,0,0
2020-05-13,2020-05-14,SULLIVAN,4,3,0,1,0,1
2020-05-13,2020-05-14,TACONIC,0,0,0,0,0,0
2020-05-13,2020-05-14,ULSTER,0,0,0,0,0,0
2020-05-13,2020-05-14,UPSTATE,0,0,0,0,0,0
2020-05-13,2020-05-14,WALLKILL,5,5,0,0,0,5
2020-05-13,2020-05-14,WASHINGTON,0,0,0,0,0,0
2020-05-13,2020-05-14,WATERTOWN,0,0,0,0,0,0
2020-05-13,2020-05-14,WENDE,1,0,0,1,0,1
2020-05-13,2020-05-14,WILLARD,0,0,0,0,0,0
2020-05-13,2020-05-14,WOODBOURNE,0,0,0,0,0,0
2020-05-13,2020-05-14,WYOMING,0,0,0,0,0,0
2020-05-12,2020-05-13,DOCCS,3,2,5,-4,0,17
2020-05-12,2020-05-13,ADIRONDACK,0,0,0,0,0,0
2020-05-12,2020-05-13,ALBION,0,0,0,0,0,0
2020-05-12,2020-05-13,ALTONA,0,0,0,0,0,0
2020-05-12,2020-05-13,ATTICA,0,0,1,-1,0,0
2020-05-12,2020-05-13,AUBURN,0,0,0,0,0,0
2020-05-12,2020-05-13,BARE HILL,0,0,0,0,0,0
2020-05-12,2020-05-13,BEDFORD HILL,1,0,1,0,0,1
2020-05-12,2020-05-13,CAPE VINCENT,0,0,0,0,0,0
2020-05-12,2020-05-13,CAYUGA,0,0,0,0,0,0
2020-05-12,2020-05-13,CLINTON,0,0,0,0,0,0
2020-05-12,2020-05-13,COLLINS,0,0,0,0,0,0
2020-05-12,2020-05-13,COXSACKIE,0,0,0,0,0,0
2020-05-12,2020-05-13,DOWNSTATE,0,0,0,0,0,0
2020-05-12,2020-05-13,EASTERN,0,0,0,0,0,0
2020-05-12,2020-05-13,EDGECOMBE,0,0,0,0,0,0
2020-05-12,2020-05-13,ELMIRA,0,0,0,0,0,0
2020-05-12,2020-05-13,FISHKILL,0,0,0,0,0,4
2020-05-12,2020-05-13,FIVE POINTS,0,0,0,0,0,0
2020-05-12,2020-05-13,FRANKLIN,0,0,2,-2,0,0
2020-05-12,2020-05-13,GOUVERNEUR,0,0,0,0,0,0
2020-05-12,2020-05-13,GOWANDA,0,0,0,0,0,0
2020-05-12,2020-05-13,GREAT MEADOW,0,0,0,0,0,0
2020-05-12,2020-05-13,GREEN HAVEN,1,2,0,-1,0,6
2020-05-12,2020-05-13,GREENE,0,0,0,0,0,0
2020-05-12,2020-05-13,GROVELAND,0,0,0,0,0,0
2020-05-12,2020-05-13,HALE CREEK,0,0,0,0,0,0
2020-05-12,2020-05-13,HUDSON,0,0,0,0,0,0
2020-05-12,2020-05-13,LAKEVIEW,0,0,0,0,0,0
2020-05-12,2020-05-13,MARCY,0,0,1,-1,0,0
2020-05-12,2020-05-13,MIDSTATE,0,0,0,0,0,0
2020-05-12,2020-05-13,MOHAWK,0,0,0,0,0,0
2020-05-12,2020-05-13,MORIAH,0,0,0,0,0,0
2020-05-12,2020-05-13,OGDENSBURG,0,0,0,0,0,0
2020-05-12,2020-05-13,ORLEANS,0,0,0,0,0,0
2020-05-12,2020-05-13,OTISVILLE,0,0,0,0,0,3
2020-05-12,2020-05-13,QUEENSBORO,0,0,0,0,0,0
2020-05-12,2020-05-13,RIVERVIEW,0,0,0,0,0,0
2020-05-12,2020-05-13,ROCHESTER,0,0,0,0,0,0
2020-05-12,2020-05-13,SHAWANGUNK,0,0,0,0,0,2
2020-05-12,2020-05-13,SING SING,1,0,0,1,0,1
2020-05-12,2020-05-13,SOUTHPORT,0,0,0,0,0,0
2020-05-12,2020-05-13,SULLIVAN,0,0,0,0,0,0
2020-05-12,2020-05-13,TACONIC,0,0,0,0,0,0
2020-05-12,2020-05-13,ULSTER,0,0,0,0,0,0
2020-05-12,2020-05-13,UPSTATE,0,0,0,0,0,0
2020-05-12,2020-05-13,WALLKILL,0,0,0,0,0,0
2020-05-12,2020-05-13,WASHINGTON,0,0,0,0,0,0
2020-05-12,2020-05-13,WATERTOWN,0,0,0,0,0,0
2020-05-12,2020-05-13,WENDE,0,0,0,0,0,0
2020-05-12,2020-05-13,WILLARD,0,0,0,0,0,0
2020-05-12,2020-05-13,WOODBOURNE,0,0,0,0,0,0
2020-05-12,2020-05-13,WYOMING,0,0,0,0,0,0
2020-05-11,2020-05-12,DOCCS,9,5,2,2,0,9
2020-05-11,2020-05-12,ADIRONDACK,0,0,0,0,0,0
2020-05-11,2020-05-12,ALBION,0,0,0,0,0,0
2020-05-11,2020-05-12,ALTONA,0,0,0,0,0,0
2020-05-11,2020-05-12,ATTICA,0,0,0,0,0,1
2020-05-11,2020-05-12,AUBURN,0,0,0,0,0,0
2020-05-11,2020-05-12,BARE HILL,0,0,0,0,0,0
2020-05-11,2020-05-12,BEDFORD HILL,2,0,2,0,0,0
2020-05-11,2020-05-12,CAPE VINCENT,0,0,0,0,0,0
2020-05-11,2020-05-12,CAYUGA,0,0,0,0,0,0
2020-05-11,2020-05-12,CLINTON,1,0,0,1,0,0
2020-05-11,2020-05-12,COLLINS,0,0,0,0,0,0
2020-05-11,2020-05-12,COXSACKIE,-1,0,-1,0,0,1
2020-05-11,2020-05-12,DOWNSTATE,0,0,0,0,0,0
2020-05-11,2020-05-12,EASTERN,0,0,0,0,0,0
2020-05-11,2020-05-12,EDGECOMBE,0,0,0,0,0,0
2020-05-11,2020-05-12,ELMIRA,0,0,0,0,0,0
2020-05-11,2020-05-12,FISHKILL,1,0,0,1,0,0
2020-05-11,2020-05-12,FIVE POINTS,0,0,0,0,0,0
2020-05-11,2020-05-12,FRANKLIN,0,0,0,0,0,0
2020-05-11,2020-05-12,GOUVERNEUR,0,0,0,0,0,0
2020-05-11,2020-05-12,GOWANDA,0,0,0,0,0,0
2020-05-11,2020-05-12,GREAT MEADOW,0,0,0,0,0,0
2020-05-11,2020-05-12,GREEN HAVEN,3,2,0,1,0,1
2020-05-11,2020-05-12,GREENE,0,0,0,0,0,0
2020-05-11,2020-05-12,GROVELAND,0,0,0,0,0,0
2020-05-11,2020-05-12,HALE CREEK,0,0,0,0,0,0
2020-05-11,2020-05-12,HUDSON,0,0,0,0,0,0
2020-05-11,2020-05-12,LAKEVIEW,0,0,0,0,0,0
2020-05-11,2020-05-12,MARCY,0,0,0,0,0,0
2020-05-11,2020-05-12,MIDSTATE,0,1,0,-1,0,0
2020-05-11,2020-05-12,MOHAWK,0,0,0,0,0,0
2020-05-11,2020-05-12,MORIAH,0,0,0,0,0,0
2020-05-11,2020-05-12,OGDENSBURG,0,0,0,0,0,0
2020-05-11,2020-05-12,ORLEANS,0,0,0,0,0,0
2020-05-11,2020-05-12,OTISVILLE,0,0,0,0,0,4
2020-05-11,2020-05-12,QUEENSBORO,0,0,0,0,0,0
2020-05-11,2020-05-12,RIVERVIEW,0,0,0,0,0,0
2020-05-11,2020-05-12,ROCHESTER,0,0,0,0,0,0
2020-05-11,2020-05-12,SHAWANGUNK,0,0,0,0,0,0
2020-05-11,2020-05-12,SING SING,1,0,1,0,0,2
2020-05-11,2020-05-12,SOUTHPORT,0,0,0,0,0,0
2020-05-11,2020-05-12,SULLIVAN,2,2,0,0,0,0
2020-05-11,2020-05-12,TACONIC,0,0,0,0,0,0
2020-05-11,2020-05-12,ULSTER,0,0,0,0,0,0
2020-05-11,2020-05-12,UPSTATE,0,0,0,0,0,0
2020-05-11,2020-05-12,WALLKILL,0,0,0,0,0,0
2020-05-11,2020-05-12,WASHINGTON,0,0,0,0,0,0
2020-05-11,2020-05-12,WATERTOWN,0,0,0,0,0,0
2020-05-11,2020-05-12,WENDE,0,0,0,0,0,0
2020-05-11,2020-05-12,WILLARD,0,0,0,0,0,0
2020-05-11,2020-05-12,WOODBOURNE,0,0,0,0,0,0
2020-05-11,2020-05-12,WYOMING,0,0,0,0,0,0
2020-05-09,2020-05-11,DOCCS,10,4,4,2,1,43
2020-05-09,2020-05-11,ADIRONDACK,0,0,0,0,0,0
2020-05-09,2020-05-11,ALBION,0,0,0,0,0,0
2020-05-09,2020-05-11,ALTONA,0,0,0,0,0,0
2020-05-09,2020-05-11,ATTICA,1,0,0,1,0,0
2020-05-09,2020-05-11,AUBURN,0,0,0,0,0,0
2020-05-09,2020-05-11,BARE HILL,1,0,1,0,0,0
2020-05-09,2020-05-11,BEDFORD HILL,-1,0,1,-2,0,1
2020-05-09,2020-05-11,CAPE VINCENT,0,0,0,0,0,0
2020-05-09,2020-05-11,CAYUGA,0,0,0,0,0,0
2020-05-09,2020-05-11,CLINTON,0,0,0,0,0,0
2020-05-09,2020-05-11,COLLINS,0,0,0,0,0,0
2020-05-09,2020-05-11,COXSACKIE,0,0,0,0,0,0
2020-05-09,2020-05-11,DOWNSTATE,0,0,0,0,0,0
2020-05-09,2020-05-11,EASTERN,0,0,0,0,1,0
2020-05-09,2020-05-11,EDGECOMBE,0,0,0,0,0,0
2020-05-09,2020-05-11,ELMIRA,0,0,0,0,0,0
2020-05-09,2020-05-11,FISHKILL,0,-1,0,1,0,3
2020-05-09,2020-05-11,FIVE POINTS,0,0,0,0,0,0
2020-05-09,2020-05-11,FRANKLIN,1,0,0,1,0,0
2020-05-09,2020-05-11,GOUVERNEUR,0,0,0,0,0,0
2020-05-09,2020-05-11,GOWANDA,0,0,0,0,0,0
2020-05-09,2020-05-11,GREAT MEADOW,1,1,2,-2,0,14
2020-05-09,2020-05-11,GREEN HAVEN,2,0,0,2,0,1
2020-05-09,2020-05-11,GREENE,0,0,0,0,0,0
2020-05-09,2020-05-11,GROVELAND,0,0,0,0,0,0
2020-05-09,2020-05-11,HALE CREEK,0,0,0,0,0,0
2020-05-09,2020-05-11,HUDSON,0,0,0,0,0,0
2020-05-09,2020-05-11,LAKEVIEW,0,0,0,0,0,0
2020-05-09,2020-05-11,MARCY,1,0,0,1,0,0
2020-05-09,2020-05-11,MIDSTATE,0,0,0,0,0,0
2020-05-09,2020-05-11,MOHAWK,0,0,0,0,0,0
2020-05-09,2020-05-11,MORIAH,0,0,0,0,0,0
2020-05-09,2020-05-11,OGDENSBURG,0,0,0,0,0,0
2020-05-09,2020-05-11,ORLEANS,0,0,0,0,0,0
2020-05-09,2020-05-11,OTISVILLE,0,0,0,0,0,5
2020-05-09,2020-05-11,QUEENSBORO,0,0,0,0,0,0
2020-05-09,2020-05-11,RIVERVIEW,0,0,0,0,0,0
2020-05-09,2020-05-11,ROCHESTER,0,0,0,0,0,0
2020-05-09,2020-05-11,SHAWANGUNK,0,0,0,0,0,1
2020-05-09,2020-05-11,SING SING,0,0,0,0,0,0
2020-05-09,2020-05-11,SOUTHPORT,0,0,0,0,0,10
2020-05-09,2020-05-11,SULLIVAN,2,2,0,0,0,3
2020-05-09,2020-05-11,TACONIC,0,0,0,0,0,2
2020-05-09,2020-05-11,ULSTER,0,0,0,0,0,0
2020-05-09,2020-05-11,UPSTATE,0,0,0,0,0,0
2020-05-09,2020-05-11,WALLKILL,2,2,0,0,0,2
2020-05-09,2020-05-11,WASHINGTON,0,0,0,0,0,0
2020-05-09,2020-05-11,WATERTOWN,0,0,0,0,0,0
2020-05-09,2020-05-11,WENDE,0,0,0,0,0,1
2020-05-09,2020-05-11,WILLARD,0,0,0,0,0,0
2020-05-09,2020-05-11,WOODBOURNE,0,0,0,0,0,0
2020-05-09,2020-05-11,WYOMING,0,0,0,0,0,0
2020-05-08,2020-05-09,DOCCS,1,1,0,0,0,12
2020-05-08,2020-05-09,ADIRONDACK,0,0,0,0,0,0
2020-05-08,2020-05-09,ALBION,0,0,0,0,0,0
2020-05-08,2020-05-09,ALTONA,0,0,0,0,0,0
2020-05-08,2020-05-09,ATTICA,0,0,0,0,0,0
2020-05-08,2020-05-09,AUBURN,0,0,0,0,0,0
2020-05-08,2020-05-09,BARE HILL,0,0,0,0,0,0
2020-05-08,2020-05-09,BEDFORD HILL,0,0,0,0,0,1
2020-05-08,2020-05-09,CAPE VINCENT,0,0,0,0,0,0
2020-05-08,2020-05-09,CAYUGA,0,0,0,0,0,0
2020-05-08,2020-05-09,CLINTON,0,0,0,0,0,0
2020-05-08,2020-05-09,COLLINS,0,0,0,0,0,0
2020-05-08,2020-05-09,COXSACKIE,0,0,0,0,0,0
2020-05-08,2020-05-09,DOWNSTATE,0,0,0,0,0,0
2020-05-08,2020-05-09,EASTERN,0,0,0,0,0,0
2020-05-08,2020-05-09,EDGECOMBE,0,0,0,0,0,0
2020-05-08,2020-05-09,ELMIRA,0,0,0,0,0,0
2020-05-08,2020-05-09,FISHKILL,1,1,0,0,0,0
2020-05-08,2020-05-09,FIVE POINTS,0,0,0,0,0,0
2020-05-08,2020-05-09,FRANKLIN,0,0,0,0,0,0
2020-05-08,2020-05-09,GOUVERNEUR,0,0,0,0,0,0
2020-05-08,2020-05-09,GOWANDA,0,0,0,0,0,0
2020-05-08,2020-05-09,GREAT MEADOW,0,0,0,0,0,0
2020-05-08,2020-05-09,GREEN HAVEN,0,0,0,0,0,0
2020-05-08,2020-05-09,GREENE,0,0,0,0,0,0
2020-05-08,2020-05-09,GROVELAND,0,0,0,0,0,0
2020-05-08,2020-05-09,HALE CREEK,0,0,0,0,0,0
2020-05-08,2020-05-09,HUDSON,0,0,0,0,0,0
2020-05-08,2020-05-09,LAKEVIEW,0,0,0,0,0,0
2020-05-08,2020-05-09,MARCY,0,0,0,0,0,0
2020-05-08,2020-05-09,MIDSTATE,0,0,0,0,0,8
2020-05-08,2020-05-09,MOHAWK,0,0,0,0,0,0
2020-05-08,2020-05-09,MORIAH,0,0,0,0,0,0
2020-05-08,2020-05-09,OGDENSBURG,0,0,0,0,0,0
2020-05-08,2020-05-09,ORLEANS,0,0,0,0,0,0
2020-05-08,2020-05-09,OTISVILLE,0,0,0,0,0,3
2020-05-08,2020-05-09,QUEENSBORO,0,0,0,0,0,0
2020-05-08,2020-05-09,RIVERVIEW,0,0,0,0,0,0
2020-05-08,2020-05-09,ROCHESTER,0,0,0,0,0,0
2020-05-08,2020-05-09,SHAWANGUNK,0,0,0,0,0,0
2020-05-08,2020-05-09,SING SING,1,1,0,0,0,0
2020-05-08,2020-05-09,SOUTHPORT,0,0,0,0,0,0
2020-05-08,2020-05-09,SULLIVAN,0,0,0,0,0,0
2020-05-08,2020-05-09,TACONIC,0,0,0,0,0,0
2020-05-08,2020-05-09,ULSTER,0,0,0,0,0,0
2020-05-08,2020-05-09,UPSTATE,0,0,0,0,0,0
2020-05-08,2020-05-09,WALLKILL,-1,-1,0,0,0,0
2020-05-08,2020-05-09,WASHINGTON,0,0,0,0,0,0
2020-05-08,2020-05-09,WATERTOWN,0,0,0,0,0,0
2020-05-08,2020-05-09,WENDE,0,0,0,0,0,0
2020-05-08,2020-05-09,WILLARD,0,0,0,0,0,0
2020-05-08,2020-05-09,WOODBOURNE,0,0,0,0,0,0
2020-05-08,2020-05-09,WYOMING,0,0,0,0,0,0
2020-05-07,2020-05-08,DOCCS,5,6,2,-3,0,9
2020-05-07,2020-05-08,ADIRONDACK,0,0,0,0,0,0
2020-05-07,2020-05-08,ALBION,0,0,0,0,0,0
2020-05-07,2020-05-08,ALTONA,0,0,0,0,0,0
2020-05-07,2020-05-08,ATTICA,0,0,0,0,0,0
2020-05-07,2020-05-08,AUBURN,0,0,0,0,0,0
2020-05-07,2020-05-08,BARE HILL,0,0,0,0,0,0
2020-05-07,2020-05-08,BEDFORD HILL,1,0,1,0,0,3
2020-05-07,2020-05-08,CAPE VINCENT,0,0,0,0,0,0
2020-05-07,2020-05-08,CAYUGA,0,0,0,0,0,0
2020-05-07,2020-05-08,CLINTON,0,0,0,0,0,0
2020-05-07,2020-05-08,COLLINS,1,1,0,0,0,0
2020-05-07,2020-05-08,COXSACKIE,0,0,0,0,0,0
2020-05-07,2020-05-08,DOWNSTATE,0,0,0,0,0,0
2020-05-07,2020-05-08,EASTERN,0,0,0,0,0,2
2020-05-07,2020-05-08,EDGECOMBE,0,0,0,0,0,0
2020-05-07,2020-05-08,ELMIRA,0,0,0,0,0,0
2020-05-07,2020-05-08,FISHKILL,2,2,0,0,0,3
2020-05-07,2020-05-08,FIVE POINTS,0,0,0,0,0,0
2020-05-07,2020-05-08,FRANKLIN,0,0,0,0,0,0
2020-05-07,2020-05-08,GOUVERNEUR,0,0,0,0,0,0
2020-05-07,2020-05-08,GOWANDA,0,0,0,0,0,0
2020-05-07,2020-05-08,GREAT MEADOW,1,1,0,0,0,0
2020-05-07,2020-05-08,GREEN HAVEN,1,2,0,-1,0,0
2020-05-07,2020-05-08,GREENE,0,0,0,0,0,0
2020-05-07,2020-05-08,GROVELAND,0,0,0,0,0,0
2020-05-07,2020-05-08,HALE CREEK,0,0,0,0,0,0
2020-05-07,2020-05-08,HUDSON,0,0,0,0,0,0
2020-05-07,2020-05-08,LAKEVIEW,0,0,0,0,0,0
2020-05-07,2020-05-08,MARCY,0,0,1,-1,0,0
2020-05-07,2020-05-08,MIDSTATE,0,0,0,0,0,0
2020-05-07,2020-05-08,MOHAWK,0,0,0,0,0,0
2020-05-07,2020-05-08,MORIAH,0,0,0,0,0,0
2020-05-07,2020-05-08,OGDENSBURG,0,0,0,0,0,0
2020-05-07,2020-05-08,ORLEANS,0,0,0,0,0,0
2020-05-07,2020-05-08,OTISVILLE,0,0,0,0,0,0
2020-05-07,2020-05-08,QUEENSBORO,0,0,0,0,0,0
2020-05-07,2020-05-08,RIVERVIEW,0,0,0,0,0,0
2020-05-07,2020-05-08,ROCHESTER,0,0,0,0,0,0
2020-05-07,2020-05-08,SHAWANGUNK,0,0,0,0,0,0
2020-05-07,2020-05-08,SING SING,0,0,0,0,0,1
2020-05-07,2020-05-08,SOUTHPORT,0,0,0,0,0,0
2020-05-07,2020-05-08,SULLIVAN,1,1,0,0,0,0
2020-05-07,2020-05-08,TACONIC,0,0,0,0,0,0
2020-05-07,2020-05-08,ULSTER,0,0,0,0,0,0
2020-05-07,2020-05-08,UPSTATE,0,0,0,0,0,0
2020-05-07,2020-05-08,WALLKILL,-2,-1,0,-1,0,0
