DATE,FACILITY,TESTED,POSITIVE,NEGATIVE,PENDING,DECEASED,RECOVERED
2020-06-23,RIVERVIEW,7,0,7,0,0,0
2020-06-23,ROCHESTER,0,0,0,0,0,0
2020-06-23,SHAWANGUNK,37,29,8,0,1,28
2020-06-23,SING SING,59,43,15,1,4,39
2020-06-23,SOUTHPORT,20,11,7,2,0,11
2020-06-23,SULLIVAN,38,23,15,0,0,23
2020-06-23,TACONIC,3,2,1,0,0,2
2020-06-23,ULSTER,75,13,62,0,0,10
2020-06-23,UPSTATE,1,0,1,0,0,0
2020-06-23,WALLKILL,32,30,2,0,0,30
2020-06-23,WASHINGTON,2,0,2,0,0,0
2020-06-23,WATERTOWN,1,0,1,0,0,0
2020-06-23,WENDE,96,28,67,1,0,28
2020-06-23,WILLARD,1,0,1,0,0,0
2020-06-23,WOODBOURNE,2,0,2,0,0,0
2020-06-23,WYOMING,12,0,12,0,0,0
2020-06-22,DOCCS,1321,517,787,17,16,492
2020-06-22,ADIRONDACK,0,0,0,0,0,0
2020-06-22,ALBION,2,0,2,0,0,0
2020-06-22,ALTONA,1,0,1,0,0,0
2020-06-22,ATTICA,8,2,5,1,0,2
2020-06-22,AUBURN,11,0,10,1,0,0
2020-06-22,BARE HILL,6,0,6,0,0,0
2020-06-22,BEDFORD HILL,100,44,53,3,1,43
2020-06-22,CAPE VINCENT,0,0,0,0,0,0
2020-06-22,CAYUGA,1,0,1,0,0,0
2020-06-22,CLINTON,24,1,22,1,0,1
2020-06-22,COLLINS,12,1,11,0,0,1
2020-06-22,COXSACKIE,58,1,57,0,0,1
2020-06-22,DOWNSTATE,12,1,11,0,0,1
2020-06-22,EASTERN,37,20,17,0,1,17
2020-06-22,EDGECOMBE,0,0,0,0,0,0
2020-06-22,ELMIRA,20,0,20,0,0,0
2020-06-22,FISHKILL,181,82,95,4,5,76
2020-06-22,FIVE POINTS,4,0,4,0,0,0
2020-06-22,FRANKLIN,25,1,24,0,0,1
2020-06-22,GOUVERNEUR,3,0,3,0,0,0
2020-06-22,GOWANDA,8,1,7,0,0,1
2020-06-22,GREAT MEADOW,51,43,8,0,0,42
2020-06-22,GREEN HAVEN,76,56,20,0,2,52
2020-06-22,GREENE,4,1,3,0,0,1
2020-06-22,GROVELAND,1,0,1,0,0,0
2020-06-22,HALE CREEK,1,0,1,0,0,0
2020-06-22,HUDSON,0,0,0,0,0,0
2020-06-22,LAKEVIEW,1,0,1,0,0,0
2020-06-22,MARCY,22,8,14,0,0,8
2020-06-22,MIDSTATE,55,21,32,2,0,21
2020-06-22,MOHAWK,131,1,128,2,0,1
2020-06-22,MORIAH,0,0,0,0,0,0
2020-06-22,OGDENSBURG,0,0,0,0,0,0
2020-06-22,ORLEANS,6,0,6,0,0,0
2020-06-22,OTISVILLE,69,48,21,0,1,47
2020-06-22,QUEENSBORO,6,6,0,0,1,5
2020-06-22,RIVERVIEW,7,0,7,0,0,0
2020-06-22,ROCHESTER,0,0,0,0,0,0
2020-06-22,SHAWANGUNK,37,29,8,0,1,28
2020-06-22,SING SING,59,43,15,1,4,39
2020-06-22,SOUTHPORT,19,11,7,1,0,11
2020-06-22,SULLIVAN,38,23,15,0,0,23
2020-06-22,TACONIC,3,2,1,0,0,2
2020-06-22,ULSTER,75,13,62,0,0,10
2020-06-22,UPSTATE,1,0,1,0,0,0
2020-06-22,WALLKILL,32,30,2,0,0,30
2020-06-22,WASHINGTON,2,0,2,0,0,0
2020-06-22,WATERTOWN,1,0,1,0,0,0
2020-06-22,WENDE,96,28,67,1,0,28
2020-06-22,WILLARD,1,0,1,0,0,0
2020-06-22,WOODBOURNE,2,0,2,0,0,0
2020-06-22,WYOMING,12,0,12,0,0,0
2020-06-21,DOCCS,1319,517,778,24,16,488
2020-06-21,ADIRONDACK,0,0,0,0,0,0
2020-06-21,ALBION,2,0,2,0,0,0
2020-06-21,ALTONA,1,0,1,0,0,0
2020-06-21,ATTICA,8,2,5,1,0,2
2020-06-21,AUBURN,10,0,10,0,0,0
2020-06-21,BARE HILL,6,0,6,0,0,0
2020-06-21,BEDFORD HILL,100,44,53,3,1,43
2020-06-21,CAPE VINCENT,0,0,0,0,0,0
2020-06-21,CAYUGA,1,0,1,0,0,0
2020-06-21,CLINTON,24,1,22,1,0,1
2020-06-21,COLLINS,12,1,11,0,0,1
2020-06-21,COXSACKIE,58,1,57,0,0,1
2020-06-21,DOWNSTATE,12,1,11,0,0,1
2020-06-21,EASTERN,36,20,14,2,1,17
2020-06-21,EDGECOMBE,0,0,0,0,0,0
2020-06-21,ELMIRA,20,0,19,1,0,0
2020-06-21,FISHKILL,181,82,95,4,5,76
2020-06-21,FIVE POINTS,4,0,4,0,0,0
2020-06-21,FRANKLIN,25,1,23,1,0,1
2020-06-21,GOUVERNEUR,3,0,3,0,0,0
2020-06-21,GOWANDA,8,1,7,0,0,1
2020-06-21,GREAT MEADOW,51,43,8,0,0,42
2020-06-21,GREEN HAVEN,76,56,20,0,2,52
2020-06-21,GREENE,4,1,3,0,0,1
2020-06-21,GROVELAND,1,0,1,0,0,0
2020-06-21,HALE CREEK,1,0,1,0,0,0
2020-06-21,HUDSON,0,0,0,0,0,0
2020-06-21,LAKEVIEW,1,0,1,0,0,0
2020-06-21,MARCY,22,8,12,2,0,8
2020-06-21,MIDSTATE,55,21,32,2,0,18
2020-06-21,MOHAWK,131,1,128,2,0,1
2020-06-21,MORIAH,0,0,0,0,0,0
2020-06-21,OGDENSBURG,0,0,0,0,0,0
2020-06-21,ORLEANS,6,0,5,1,0,0
2020-06-21,OTISVILLE,69,48,21,0,1,47
2020-06-21,QUEENSBORO,6,6,0,0,1,5
2020-06-21,RIVERVIEW,7,0,6,1,0,0
2020-06-21,ROCHESTER,0,0,0,0,0,0
2020-06-21,SHAWANGUNK,37,29,8,0,1,27
2020-06-21,SING SING,59,43,15,1,4,39
2020-06-21,SOUTHPORT,19,11,7,1,0,11
2020-06-21,SULLIVAN,38,23,15,0,0,23
2020-06-21,TACONIC,3,2,1,0,0,2
2020-06-21,ULSTER,75,13,62,0,0,10
2020-06-21,UPSTATE,1,0,1,0,0,0
2020-06-21,WALLKILL,32,30,2,0,0,30
2020-06-21,WASHINGTON,2,0,2,0,0,0
2020-06-21,WATERTOWN,1,0,1,0,0,0
2020-06-21,WENDE,96,28,67,1,0,28
2020-06-21,WILLARD,1,0,1,0,0,0
2020-06-21,WOODBOURNE,2,0,2,0,0,0
2020-06-21,WYOMING,12,0,12,0,0,0
2020-06-20,DOCCS,1318,517,778,23,16,488
2020-06-20,ADIRONDACK,0,0,0,0,0,0
2020-06-20,ALBION,2,0,2,0,0,0
2020-06-20,ALTONA,1,0,1,0,0,0
2020-06-20,ATTICA,8,2,5,1,0,2
2020-06-20,AUBURN,10,0,10,0,0,0
2020-06-20,BARE HILL,6,0,6,0,0,0
2020-06-20,BEDFORD HILL,100,44,53,3,1,43
2020-06-20,CAPE VINCENT,0,0,0,0,0,0
2020-06-20,CAYUGA,1,0,1,0,0,0
2020-06-20,CLINTON,24,1,22,1,0,1
2020-06-20,COLLINS,12,1,11,0,0,1
2020-06-20,COXSACKIE,58,1,57,0,0,1
2020-06-20,DOWNSTATE,12,1,11,0,0,1
2020-06-20,EASTERN,36,20,14,2,1,17
2020-06-20,EDGECOMBE,0,0,0,0,0,0
2020-06-20,ELMIRA,20,0,19,1,0,0
2020-06-20,FISHKILL,181,82,95,4,5,76
2020-06-20,FIVE POINTS,4,0,4,0,0,0
2020-06-20,FRANKLIN,25,1,23,1,0,1
2020-06-20,GOUVERNEUR,3,0,3,0,0,0
2020-06-20,GOWANDA,8,1,7,0,0,1
2020-06-20,GREAT MEADOW,51,43,8,0,0,42
2020-06-20,GREEN HAVEN,76,56,20,0,2,52
2020-06-20,GREENE,4,1,3,0,0,1
2020-06-20,GROVELAND,1,0,1,0,0,0
2020-06-20,HALE CREEK,1,0,1,0,0,0
2020-06-20,HUDSON,0,0,0,0,0,0
2020-06-20,LAKEVIEW,1,0,1,0,0,0
2020-06-20,MARCY,22,8,12,2,0,8
2020-06-20,MIDSTATE,55,21,32,2,0,18
2020-06-20,MOHAWK,131,1,128,2,0,1
2020-06-20,MORIAH,0,0,0,0,0,0
2020-06-20,OGDENSBURG,0,0,0,0,0,0
2020-06-20,ORLEANS,6,0,5,1,0,0
2020-06-20,OTISVILLE,69,48,21,0,1,47
2020-06-20,QUEENSBORO,6,6,0,0,1,5
2020-06-20,RIVERVIEW,7,0,6,1,0,0
2020-06-20,ROCHESTER,0,0,0,0,0,0
2020-06-20,SHAWANGUNK,37,29,8,0,1,27
2020-06-20,SING SING,58,43,15,0,4,39
2020-06-20,SOUTHPORT,19,11,7,1,0,11
2020-06-20,SULLIVAN,38,23,15,0,0,23
2020-06-20,TACONIC,3,2,1,0,0,2
2020-06-20,ULSTER,75,13,62,0,0,10
2020-06-20,UPSTATE,1,0,1,0,0,0
2020-06-20,WALLKILL,32,30,2,0,0,30
2020-06-20,WASHINGTON,2,0,2,0,0,0
2020-06-20,WATERTOWN,1,0,1,0,0,0
2020-06-20,WENDE,96,28,67,1,0,28
2020-06-20,WILLARD,1,0,1,0,0,0
2020-06-20,WOODBOURNE,2,0,2,0,0,0
2020-06-20,WYOMING,12,0,12,0,0,0
2020-06-19,DOCCS,1317,517,777,23,16,488
2020-06-19,ADIRONDACK,0,0,0,0,0,0
2020-06-19,ALBION,2,0,2,0,0,0
2020-06-19,ALTONA,1,0,1,0,0,0
2020-06-19,ATTICA,8,2,5,1,0,2
2020-06-19,AUBURN,10,0,10,0,0,0
2020-06-19,BARE HILL,6,0,6,0,0,0
2020-06-19,BEDFORD HILL,100,44,53,3,1,43
2020-06-19,CAPE VINCENT,0,0,0,0,0,0
2020-06-19,CAYUGA,1,0,1,0,0,0
2020-06-19,CLINTON,24,1,22,1,0,1
2020-06-19,COLLINS,12,1,11,0,0,1
2020-06-19,COXSACKIE,58,1,57,0,0,1
2020-06-19,DOWNSTATE,12,1,11,0,0,1
2020-06-19,EASTERN,36,20,14,2,1,17
2020-06-19,EDGECOMBE,0,0,0,0,0,0
2020-06-19,ELMIRA,20,0,19,1,0,0
2020-06-19,FISHKILL,181,82,95,4,5,76
2020-06-19,FIVE POINTS,4,0,4,0,0,0
2020-06-19,FRANKLIN,25,1,23,1,0,1
2020-06-19,GOUVERNEUR,3,0,3,0,0,0
2020-06-19,GOWANDA,8,1,7,0,0,1
2020-06-19,GREAT MEADOW,51,43,8,0,0,42
2020-06-19,GREEN HAVEN,76,56,20,0,2,52
2020-06-19,GREENE,4,1,3,0,0,1
2020-06-19,GROVELAND,1,0,1,0,0,0
2020-06-19,HALE CREEK,0,0,0,0,0,0
2020-06-19,HUDSON,0,0,0,0,0,0
2020-06-19,LAKEVIEW,1,0,1,0,0,0
2020-06-19,MARCY,22,8,12,2,0,8
2020-06-19,MIDSTATE,55,21,32,2,0,18
2020-06-19,MOHAWK,131,1,128,2,0,1
2020-06-19,MORIAH,0,0,0,0,0,0
2020-06-19,OGDENSBURG,0,0,0,0,0,0
2020-06-19,ORLEANS,6,0,5,1,0,0
2020-06-19,OTISVILLE,69,48,21,0,1,47
2020-06-19,QUEENSBORO,6,6,0,0,1,5
2020-06-19,RIVERVIEW,7,0,6,1,0,0
2020-06-19,ROCHESTER,0,0,0,0,0,0
2020-06-19,SHAWANGUNK,37,29,8,0,1,27
2020-06-19,SING SING,58,43,15,0,4,39
2020-06-19,SOUTHPORT,19,11,7,1,0,11
2020-06-19,SULLIVAN,38,23,15,0,0,23
2020-06-19,TACONIC,3,2,1,0,0,2
2020-06-19,ULSTER,75,13,62,0,0,10
2020-06-19,UPSTATE,1,0,1,0,0,0
2020-06-19,WALLKILL,32,30,2,0,0,30
2020-06-19,WASHINGTON,2,0,2,0,0,0
2020-06-19,WATERTOWN,1,0,1,0,0,0
2020-06-19,WENDE,96,28,67,1,0,28
2020-06-19,WILLARD,1,0,1,0,0,0
2020-06-19,WOODBOURNE,2,0,2,0,0,0
2020-06-19,WYOMING,12,0,12,0,0,0
2020-06-18,DOCCS,1317,517,777,23,16,488
2020-06-18,ADIRONDACK,0,0,0,0,0,0
2020-06-18,ALBION,2,0,2,0,0,0
2020-06-18,ALTONA,1,0,1,0,0,0
2020-06-18,ATTICA,8,2,5,1,0,2
2020-06-18,AUBURN,10,0,10,0,0,0
2020-06-18,BARE HILL,6,0,6,0,0,0
2020-06-18,BEDFORD HILL,100,44,53,3,1,43
2020-06-18,CAPE VINCENT,0,0,0,0,0,0
2020-06-18,CAYUGA,1,0,1,0,0,0
2020-06-18,CLINTON,24,1,22,1,0,1
2020-06-18,COLLINS,12,1,11,0,0,1
2020-06-18,COXSACKIE,58,1,57,0,0,1
2020-06-18,DOWNSTATE,12,1,11,0,0,1
2020-06-18,EASTERN,36,20,14,2,1,17
2020-06-18,EDGECOMBE,0,0,0,0,0,0
2020-06-18,ELMIRA,20,0,19,1,0,0
2020-06-18,FISHKILL,181,82,95,4,5,76
2020-06-18,FIVE POINTS,4,0,4,0,0,0
2020-06-18,FRANKLIN,25,1,23,1,0,1
2020-06-18,GOUVERNEUR,3,0,3,0,0,0
2020-06-18,GOWANDA,8,1,7,0,0,1
2020-06-18,GREAT MEADOW,51,43,8,0,0,42
2020-06-18,GREEN HAVEN,76,56,20,0,2,52
2020-06-18,GREENE,4,1,3,0,0,1
2020-06-18,GROVELAND,1,0,1,0,0,0
2020-06-18,HALE CREEK,0,0,0,0,0,0
2020-06-18,HUDSON,0,0,0,0,0,0
2020-06-18,LAKEVIEW,1,0,1,0,0,0
2020-06-18,MARCY,22,8,12,2,0,8
2020-06-18,MIDSTATE,55,21,32,2,0,18
2020-06-18,MOHAWK,131,1,128,2,0,1
2020-06-18,MORIAH,0,0,0,0,0,0
2020-06-18,OGDENSBURG,0,0,0,0,0,0
2020-06-18,ORLEANS,6,0,5,1,0,0
2020-06-18,OTISVILLE,69,48,21,0,1,47
2020-06-18,QUEENSBORO,6,6,0,0,1,5
2020-06-18,RIVERVIEW,7,0,6,1,0,0
2020-06-18,ROCHESTER,0,0,0,0,0,0
2020-06-18,SHAWANGUNK,37,29,8,0,1,27
2020-06-18,SING SING,58,43,15,0,4,39
2020-06-18,SOUTHPORT,19,11,7,1,0,11
2020-06-18,SULLIVAN,38,23,15,0,0,23
2020-06-18,TACONIC,3,2,1,0,0,2
2020-06-18,ULSTER,75,13,62,0,0,10
2020-06-18,UPSTATE,1,0,1,0,0,0
2020-06-18,WALLKILL,32,30,2,0,0,30
2020-06-18,WASHINGTON,2,0,2,0,0,0
2020-06-18,WATERTOWN,1,0,1,0,0,0
2020-06-18,WENDE,96,28,67,1,0,28
2020-06-18,WILLARD,1,0,1,0,0,0
2020-06-18,WOODBOURNE,2,0,2,0,0,0
2020-06-18,WYOMING,12,0,12,0,0,0
2020-06-17,DOCCS,1311,517,773,21,16,485
2020-06-17,ADIRONDACK,0,0,0,0,0,0
2020-06-17,ALBION,2,0,2,0,0,0
2020-06-17,ALTONA,1,0,1,0,0,0
2020-06-17,ATTICA,7,2,5,0,0,2
2020-06-17,AUBURN,10,0,10,0,0,0
2020-06-17,BARE HILL,6,0,6,0,0,0
2020-06-17,BEDFORD HILL,100,44,53,3,1,43
2020-06-17,CAPE VINCENT,0,0,0,0,0,0
2020-06-17,CAYUGA,1,0,1,0,0,0
2020-06-17,CLINTON,24,1,22,1,0,1
2020-06-17,COLLINS,12,1,11,0,0,1
2020-06-17,COXSACKIE,58,1,57,0,0,1
2020-06-17,DOWNSTATE,12,1,11,0,0,1
2020-06-17,EASTERN,36,20,14,2,1,17
2020-06-17,EDGECOMBE,0,0,0,0,0,0
2020-06-17,ELMIRA,19,0,19,0,0,0
2020-06-17,FISHKILL,179,82,95,2,5,75
2020-06-17,FIVE POINTS,4,0,4,0,0,0
2020-06-17,FRANKLIN,24,1,21,2,0,1
2020-06-17,GOUVERNEUR,3,0,3,0,0,0
2020-06-17,GOWANDA,8,1,7,0,0,1
2020-06-17,GREAT MEADOW,51,43,8,0,0,42
2020-06-17,GREEN HAVEN,76,56,20,0,2,52
2020-06-17,GREENE,4,1,3,0,0,1
2020-06-17,GROVELAND,1,0,1,0,0,0
2020-06-17,HALE CREEK,0,0,0,0,0,0
2020-06-17,HUDSON,0,0,0,0,0,0
2020-06-17,LAKEVIEW,1,0,1,0,0,0
2020-06-17,MARCY,22,8,12,2,0,8
2020-06-17,MIDSTATE,55,21,32,2,0,18
2020-06-17,MOHAWK,130,1,128,1,0,1
2020-06-17,MORIAH,0,0,0,0,0,0
2020-06-17,OGDENSBURG,0,0,0,0,0,0
2020-06-17,ORLEANS,6,0,5,1,0,0
2020-06-17,OTISVILLE,69,48,21,0,1,47
2020-06-17,QUEENSBORO,6,6,0,0,1,5
2020-06-17,RIVERVIEW,7,0,6,1,0,0
2020-06-17,ROCHESTER,0,0,0,0,0,0
2020-06-17,SHAWANGUNK,37,29,7,1,1,27
2020-06-17,SING SING,58,43,15,0,4,39
2020-06-17,SOUTHPORT,19,11,7,1,0,11
2020-06-17,SULLIVAN,38,23,15,0,0,22
2020-06-17,TACONIC,3,2,1,0,0,2
2020-06-17,ULSTER,75,13,62,0,0,10
2020-06-17,UPSTATE,1,0,1,0,0,0
2020-06-17,WALLKILL,32,30,2,0,0,29
2020-06-17,WASHINGTON,2,0,2,0,0,0
2020-06-17,WATERTOWN,1,0,1,0,0,0
2020-06-17,WENDE,96,28,67,1,0,28
2020-06-17,WILLARD,1,0,1,0,0,0
2020-06-17,WOODBOURNE,2,0,2,0,0,0
2020-06-17,WYOMING,12,0,11,1,0,0
2020-06-16,DOCCS,1308,517,771,20,16,484
2020-06-16,ADIRONDACK,1,1,0,0,0,1
2020-06-16,ALBION,3,0,3,0,0,0
2020-06-16,ALTONA,1,0,1,0,0,0
2020-06-16,ATTICA,7,2,5,0,0,2
2020-06-16,AUBURN,12,1,11,0,0,1
2020-06-16,BARE HILL,6,0,6,0,0,0
2020-06-16,BEDFORD HILL,99,44,52,3,1,43
2020-06-16,CAPE VINCENT,0,0,0,0,0,0
2020-06-16,CAYUGA,1,0,1,0,0,0
2020-06-16,CLINTON,24,2,22,0,0,2
2020-06-16,COLLINS,11,0,11,0,0,0
2020-06-16,COXSACKIE,61,4,57,0,0,4
2020-06-16,DOWNSTATE,10,0,10,0,0,0
2020-06-16,EASTERN,37,20,15,2,1,17
2020-06-16,EDGECOMBE,0,0,0,0,0,0
2020-06-16,ELMIRA,16,0,16,0,0,0
2020-06-16,FISHKILL,183,87,92,4,5,79
2020-06-16,FIVE POINTS,5,1,4,0,0,1
2020-06-16,FRANKLIN,24,1,22,1,0,1
2020-06-16,GOUVERNEUR,3,0,3,0,0,0
2020-06-16,GOWANDA,9,1,8,0,0,1
2020-06-16,GREAT MEADOW,50,42,8,0,0,41
2020-06-16,GREEN HAVEN,75,55,20,0,2,51
2020-06-16,GREENE,4,1,3,0,0,1
2020-06-16,GROVELAND,2,0,2,0,0,0
2020-06-16,HALE CREEK,0,0,0,0,0,0
2020-06-16,HUDSON,0,0,0,0,0,0
2020-06-16,LAKEVIEW,2,0,2,0,0,0
2020-06-16,MARCY,20,7,11,2,0,7
2020-06-16,MIDSTATE,54,21,31,2,0,18
2020-06-16,MOHAWK,136,3,132,1,0,3
2020-06-16,MORIAH,0,0,0,0,0,0
2020-06-16,OGDENSBURG,0,0,0,0,0,0
2020-06-16,ORLEANS,6,0,5,1,0,0
2020-06-16,OTISVILLE,68,46,22,0,1,45
2020-06-16,QUEENSBORO,1,1,0,0,1,0
2020-06-16,RIVERVIEW,7,0,6,1,0,0
2020-06-16,ROCHESTER,0,0,0,0,0,0
2020-06-16,SHAWANGUNK,32,24,7,1,1,22
2020-06-16,SING SING,66,51,15,0,4,47
2020-06-16,SOUTHPORT,16,10,6,0,0,10
2020-06-16,SULLIVAN,37,23,14,0,0,22
2020-06-16,TACONIC,3,2,1,0,0,2
2020-06-16,ULSTER,74,13,61,0,0,10
2020-06-16,UPSTATE,1,0,1,0,0,0
2020-06-16,WALLKILL,27,25,2,0,0,24
2020-06-16,WASHINGTON,2,0,2,0,0,0
2020-06-16,WATERTOWN,1,0,1,0,0,0
2020-06-16,WENDE,97,29,67,1,0,29
2020-06-16,WILLARD,1,0,1,0,0,0
2020-06-16,WOODBOURNE,1,0,1,0,0,0
2020-06-16,WYOMING,12,0,11,1,0,0
2020-06-15,DOCCS,1304,517,769,18,16,484
2020-06-15,ADIRONDACK,1,1,0,0,0,1
2020-06-15,ALBION,3,0,3,0,0,0
2020-06-15,ALTONA,1,0,1,0,0,0
2020-06-15,ATTICA,7,2,5,0,0,2
2020-06-15,AUBURN,11,1,10,0,0,1
2020-06-15,BARE HILL,6,0,6,0,0,0
2020-06-15,BEDFORD HILL,97,44,52,1,1,43
2020-06-15,CAPE VINCENT,0,0,0,0,0,0
2020-06-15,CAYUGA,1,0,1,0,0,0
2020-06-15,CLINTON,24,2,22,0,0,2
2020-06-15,COLLINS,12,0,12,0,0,0
2020-06-15,COXSACKIE,61,4,57,0,0,4
2020-06-15,DOWNSTATE,11,0,10,1,0,0
2020-06-15,EASTERN,37,20,15,2,1,17
2020-06-15,EDGECOMBE,0,0,0,0,0,0
2020-06-15,ELMIRA,16,0,16,0,0,0
2020-06-15,FISHKILL,183,87,92,4,5,79
2020-06-15,FIVE POINTS,5,1,4,0,0,1
2020-06-15,FRANKLIN,23,1,21,1,0,1
2020-06-15,GOUVERNEUR,3,0,3,0,0,0
2020-06-15,GOWANDA,8,1,7,0,0,1
2020-06-15,GREAT MEADOW,50,42,8,0,0,41
2020-06-15,GREEN HAVEN,75,55,20,0,2,51
2020-06-15,GREENE,4,1,3,0,0,1
2020-06-15,GROVELAND,2,0,2,0,0,0
2020-06-15,HALE CREEK,0,0,0,0,0,0
2020-06-15,HUDSON,0,0,0,0,0,0
2020-06-15,LAKEVIEW,2,0,2,0,0,0
2020-06-15,MARCY,20,7,11,2,0,7
2020-06-15,MIDSTATE,53,21,30,2,0,18
2020-06-15,MOHAWK,135,3,132,0,0,3
2020-06-15,MORIAH,0,0,0,0,0,0
2020-06-15,OGDENSBURG,0,0,0,0,0,0
2020-06-15,ORLEANS,6,0,5,1,0,0
2020-06-15,OTISVILLE,68,46,22,0,1,45
2020-06-15,QUEENSBORO,1,1,0,0,1,0
2020-06-15,RIVERVIEW,7,0,6,1,0,0
2020-06-15,ROCHESTER,0,0,0,0,0,0
2020-06-15,SHAWANGUNK,32,24,7,1,1,22
2020-06-15,SING SING,66,51,15,0,4,47
2020-06-15,SOUTHPORT,17,10,7,0,0,10
2020-06-15,SULLIVAN,37,23,14,0,0,22
2020-06-15,TACONIC,3,2,1,0,0,2
2020-06-15,ULSTER,74,13,61,0,0,10
2020-06-15,UPSTATE,1,0,1,0,0,0
2020-06-15,WALLKILL,27,25,2,0,0,24
2020-06-15,WASHINGTON,2,0,2,0,0,0
2020-06-15,WATERTOWN,1,0,1,0,0,0
2020-06-15,WENDE,97,29,67,1,0,29
2020-06-15,WILLARD,1,0,1,0,0,0
2020-06-15,WOODBOURNE,1,0,1,0,0,0
2020-06-15,WYOMING,12,0,11,1,0,0
2020-06-14,DOCCS,1300,516,751,33,16,482
2020-06-14,ADIRONDACK,1,1,0,0,0,1
2020-06-14,ALBION,3,0,3,0,0,0
2020-06-14,ALTONA,1,0,1,0,0,0
2020-06-14,ATTICA,7,2,5,0,0,2
2020-06-14,AUBURN,11,1,10,0,0,1
2020-06-14,BARE HILL,6,0,6,0,0,0
2020-06-14,BEDFORD HILL,97,44,52,1,1,43
2020-06-14,CAPE VINCENT,0,0,0,0,0,0
2020-06-14,CAYUGA,1,0,1,0,0,0
2020-06-14,CLINTON,24,2,21,1,0,2
2020-06-14,COLLINS,12,0,12,0,0,0
2020-06-14,COXSACKIE,61,4,57,0,0,4
2020-06-14,DOWNSTATE,11,0,10,1,0,0
2020-06-14,EASTERN,37,20,15,2,1,17
2020-06-14,EDGECOMBE,0,0,0,0,0,0
2020-06-14,ELMIRA,16,0,16,0,0,0
2020-06-14,FISHKILL,182,86,80,16,5,78
2020-06-14,FIVE POINTS,5,1,4,0,0,1
2020-06-14,FRANKLIN,22,1,21,0,0,1
2020-06-14,GOUVERNEUR,3,0,3,0,0,0
2020-06-14,GOWANDA,8,1,7,0,0,1
2020-06-14,GREAT MEADOW,50,42,8,0,0,41
2020-06-14,GREEN HAVEN,75,55,20,0,2,51
2020-06-14,GREENE,4,1,3,0,0,1
2020-06-14,GROVELAND,2,0,2,0,0,0
2020-06-14,HALE CREEK,0,0,0,0,0,0
2020-06-14,HUDSON,0,0,0,0,0,0
2020-06-14,LAKEVIEW,2,0,2,0,0,0
2020-06-14,MARCY,19,7,10,2,0,7
2020-06-14,MIDSTATE,53,21,29,3,0,17
2020-06-14,MOHAWK,135,3,132,0,0,3
2020-06-14,MORIAH,0,0,0,0,0,0
2020-06-14,OGDENSBURG,0,0,0,0,0,0
2020-06-14,ORLEANS,5,0,5,0,0,0
2020-06-14,OTISVILLE,68,46,22,0,1,45
2020-06-14,QUEENSBORO,1,1,0,0,1,0
2020-06-14,RIVERVIEW,7,0,6,1,0,0
2020-06-14,ROCHESTER,0,0,0,0,0,0
2020-06-14,SHAWANGUNK,32,24,7,1,1,22
2020-06-14,SING SING,66,51,15,0,4,47
2020-06-14,SOUTHPORT,17,10,6,1,0,10
2020-06-14,SULLIVAN,37,23,14,0,0,22
2020-06-14,TACONIC,3,2,1,0,0,2
2020-06-14,ULSTER,74,13,61,0,0,10
2020-06-14,UPSTATE,1,0,1,0,0,0
2020-06-14,WALLKILL,27,25,2,0,0,24
2020-06-14,WASHINGTON,2,0,2,0,0,0
2020-06-14,WATERTOWN,1,0,1,0,0,0
2020-06-14,WENDE,97,29,67,1,0,29
2020-06-14,WILLARD,1,0,1,0,0,0
2020-06-14,WOODBOURNE,1,0,1,0,0,0
2020-06-14,WYOMING,12,0,9,3,0,0
2020-06-13,DOCCS,1300,516,751,33,16,482
2020-06-13,ADIRONDACK,1,1,0,0,0,1
2020-06-13,ALBION,3,0,3,0,0,0
2020-06-13,ALTONA,1,0,1,0,0,0
2020-06-13,ATTICA,7,2,5,0,0,2
2020-06-13,AUBURN,11,1,10,0,0,1
2020-06-13,BARE HILL,6,0,6,0,0,0
2020-06-13,BEDFORD HILL,97,44,52,1,1,43
2020-06-13,CAPE VINCENT,0,0,0,0,0,0
2020-06-13,CAYUGA,1,0,1,0,0,0
2020-06-13,CLINTON,24,2,21,1,0,2
2020-06-13,COLLINS,12,0,12,0,0,0
2020-06-13,COXSACKIE,61,4,57,0,0,4
2020-06-13,DOWNSTATE,11,0,10,1,0,0
2020-06-13,EASTERN,37,20,15,2,1,17
2020-06-13,EDGECOMBE,0,0,0,0,0,0
2020-06-13,ELMIRA,16,0,16,0,0,0
2020-06-13,FISHKILL,182,86,80,16,5,78
2020-06-13,FIVE POINTS,5,1,4,0,0,1
2020-06-13,FRANKLIN,22,1,21,0,0,1
2020-06-13,GOUVERNEUR,3,0,3,0,0,0
2020-06-13,GOWANDA,8,1,7,0,0,1
2020-06-13,GREAT MEADOW,50,42,8,0,0,41
2020-06-13,GREEN HAVEN,75,55,20,0,2,51
2020-06-13,GREENE,4,1,3,0,0,1
2020-06-13,GROVELAND,2,0,2,0,0,0
2020-06-13,HALE CREEK,0,0,0,0,0,0
2020-06-13,HUDSON,0,0,0,0,0,0
2020-06-13,LAKEVIEW,2,0,2,0,0,0
2020-06-13,MARCY,19,7,10,2,0,7
2020-06-13,MIDSTATE,53,21,29,3,0,17
2020-06-13,MOHAWK,135,3,132,0,0,3
2020-06-13,MORIAH,0,0,0,0,0,0
2020-06-13,OGDENSBURG,0,0,0,0,0,0
